@relation tCoursesSelected

@attribute metadata.site numeric
@attribute metadata.well numeric
@attribute Stimulation_duration {100ms}
@attribute Stimulation_intensity {'100\% light','50\% light','10\% light','2\% light'}
@attribute Stimulation_treatment {'UO126 50uM'}
@attribute RealTime numeric
@attribute trackObjectsLabel numeric
@attribute pos.x numeric
@attribute pos.y numeric
@attribute flNuc.nuc.raw numeric
@attribute flNuc.nuc.corr numeric
@attribute flErk.nuc.raw numeric
@attribute flErk.nuc.corr numeric
@attribute flErk.cyt.raw numeric
@attribute flErk.cyt.corr numeric

@data
3,4,100ms,'50\% light',?,20,17,456.065957,297.595745,0.224629,0.153759,0.412844,0.385777,0.167806,0.140728
3,4,100ms,'50\% light',?,21,17,455.719682,297.66998,0.214716,0.143964,0.394678,0.367572,0.168195,0.141082
3,4,100ms,'50\% light',?,22,17,455.921529,297.27163,0.215954,0.145217,0.36266,0.335562,0.173187,0.146088
3,4,100ms,'50\% light',?,23,17,455.906314,297.370672,0.217164,0.146715,0.357157,0.330036,0.179948,0.152825
3,4,100ms,'50\% light',?,24,17,456.488372,297.410148,0.223056,0.15309,0.407781,0.380724,0.182179,0.155122
3,4,100ms,'50\% light',?,25,17,456.242489,297.137339,0.225849,0.155801,0.448126,0.421156,0.188944,0.161968
3,4,100ms,'50\% light',?,26,17,455.908142,296.221294,0.221653,0.151561,0.42777,0.400596,0.192742,0.165584
3,4,100ms,'50\% light',?,27,17,456.158664,296.455115,0.221549,0.151796,0.417057,0.390192,0.19165,0.164793
3,4,100ms,'50\% light',?,28,17,456.029661,294.961864,0.223268,0.153092,0.412812,0.385551,0.196248,0.168988
3,4,100ms,'50\% light',?,29,17,455.849257,295.191083,0.22453,0.15442,0.453166,0.426133,0.199736,0.172704
3,4,100ms,'50\% light',?,30,17,455.843011,294.853763,0.227162,0.156498,0.499727,0.472484,0.209504,0.182284
3,4,100ms,'50\% light',?,31,17,455.600858,295.399142,0.226671,0.156745,0.495552,0.468717,0.206783,0.179944
3,4,100ms,'50\% light',?,32,17,455.309322,295.474576,0.224715,0.155861,0.470753,0.443916,0.207331,0.180492
3,4,100ms,'50\% light',?,33,17,455.407173,295.369198,0.223799,0.153831,0.469753,0.442907,0.205365,0.178523
3,4,100ms,'50\% light',?,34,17,455.631356,294.622881,0.224705,0.155113,0.49232,0.465523,0.212853,0.186057
3,4,100ms,'50\% light',?,35,17,455.691332,294.828753,0.224372,0.154755,0.517687,0.490641,0.21613,0.189083
3,4,100ms,'50\% light',?,36,17,456.002066,294.301653,0.221335,0.151883,0.523934,0.496771,0.206233,0.179084
3,4,100ms,'50\% light',?,37,17,455.67562,294.995868,0.221082,0.151747,0.503701,0.476824,0.208798,0.181917
3,4,100ms,'50\% light',?,38,17,455.645361,293.731959,0.220663,0.151322,0.500963,0.47426,0.206631,0.179919
3,4,100ms,'50\% light',?,39,17,455.74538,294.166324,0.220121,0.150828,0.51369,0.486938,0.207159,0.180404
3,4,100ms,'50\% light',?,40,17,456.010331,294.123967,0.221268,0.151774,0.548413,0.521537,0.207391,0.180502
3,4,100ms,'50\% light',?,41,17,455.979424,293.958848,0.220638,0.151457,0.548762,0.522025,0.207956,0.181208
3,4,100ms,'50\% light',?,42,17,455.874239,294.271805,0.218578,0.149161,0.517128,0.490304,0.205432,0.1786
3,4,100ms,'50\% light',?,43,17,455.470103,294.651546,0.220571,0.150686,0.501908,0.475162,0.208708,0.181958
3,4,100ms,'50\% light',?,44,17,455.4846,294.689938,0.220329,0.150231,0.497311,0.470146,0.207733,0.180568
3,4,100ms,'50\% light',?,45,17,455.697095,294.099585,0.223262,0.152444,0.551284,0.524444,0.206226,0.179354
3,4,100ms,'50\% light',?,46,17,455.966805,294.259336,0.223225,0.152441,0.548628,0.521476,0.208758,0.181579
3,4,100ms,'50\% light',?,47,17,455.641237,294.253608,0.221956,0.15128,0.52439,0.497237,0.206022,0.17886
3,4,100ms,'50\% light',?,48,17,456.076613,294.620968,0.218603,0.147597,0.512599,0.485201,0.206795,0.179385
3,4,100ms,'50\% light',?,49,17,455.550607,295.076923,0.219258,0.147584,0.5053,0.478076,0.207141,0.179897
3,4,100ms,'50\% light',?,50,17,455.428,295.084,0.219196,0.147233,0.554209,0.5268,0.203719,0.176289
3,4,100ms,'50\% light',?,51,17,455.398798,295.126253,0.219388,0.147853,0.567609,0.540504,0.197714,0.170573
3,4,100ms,'50\% light',?,52,17,455.859155,295.551308,0.219249,0.147421,0.52946,0.502252,0.199905,0.172678
3,4,100ms,'50\% light',?,53,17,455.462926,295.282565,0.218367,0.146331,0.514246,0.486851,0.20081,0.173391
3,4,100ms,'50\% light',?,54,17,455.86811,295.523622,0.215733,0.143653,0.507651,0.480444,0.198317,0.171074
3,4,100ms,'50\% light',?,55,17,456.130261,295.965932,0.2186,0.146325,0.557392,0.529869,0.199556,0.17201
3,4,100ms,'50\% light',?,56,17,456.452569,295.972332,0.216696,0.145238,0.565253,0.537827,0.193181,0.165742
3,4,100ms,'50\% light',?,57,17,456.358121,295.921722,0.214862,0.143317,0.533688,0.507328,0.191593,0.165187
3,4,100ms,'50\% light',?,58,17,456.40625,296.039063,0.213836,0.142251,0.519527,0.492402,0.191925,0.164776
3,4,100ms,'50\% light',?,59,17,455.829746,295.565558,0.213873,0.142647,0.511491,0.484269,0.192986,0.165751
3,4,100ms,'50\% light',?,60,17,455.742188,296.259766,0.21375,0.142936,0.546364,0.518967,0.198342,0.170924
3,4,100ms,'50\% light',?,61,17,455.372093,296.496124,0.212737,0.14193,0.550346,0.523172,0.194819,0.167612
3,4,100ms,'50\% light',?,62,17,455.325,297.153846,0.210795,0.13958,0.516287,0.489029,0.196553,0.169287
3,4,100ms,'50\% light',?,63,17,454.413462,296.607692,0.210373,0.139249,0.499228,0.472073,0.199697,0.172521
3,4,100ms,'50\% light',?,64,17,454.367505,296.094778,0.21141,0.140118,0.490352,0.462856,0.201384,0.173894
3,4,100ms,'50\% light',?,65,17,453.996117,296.231068,0.213464,0.140764,0.537332,0.51018,0.199637,0.17245
3,4,100ms,'50\% light',?,66,17,454.520992,296.76145,0.210912,0.138324,0.530031,0.502458,0.198637,0.171016
3,4,100ms,'50\% light',?,67,17,454.194286,297.001905,0.210237,0.137584,0.509779,0.482446,0.198484,0.171148
3,4,100ms,'50\% light',?,68,17,454.227533,296.933078,0.210266,0.137667,0.496338,0.468949,0.199161,0.171745
3,4,100ms,'50\% light',?,69,17,454.263359,296.95229,0.209564,0.137464,0.488683,0.461226,0.198309,0.170822
3,4,100ms,'50\% light',?,70,17,454.44381,297.558095,0.208507,0.136597,0.483078,0.455903,0.197419,0.170232
3,4,100ms,'50\% light',?,71,17,454.586466,297.552632,0.206721,0.135137,0.479897,0.45273,0.193956,0.166766
3,4,100ms,'50\% light',?,72,17,453.955224,297.477612,0.205636,0.134184,0.483724,0.456236,0.191038,0.163523
3,4,100ms,'50\% light',?,73,17,453.599624,297.672932,0.206269,0.135269,0.484175,0.456941,0.189221,0.161976
3,4,100ms,'50\% light',?,74,17,453.065913,298.082863,0.206273,0.135005,0.480871,0.454064,0.18824,0.161417
3,4,100ms,'50\% light',?,75,17,452.994329,298.274102,0.206563,0.13587,0.490452,0.463367,0.184776,0.157672
3,4,100ms,'50\% light',?,76,17,453.34275,298.482109,0.205862,0.13453,0.49827,0.471327,0.182512,0.155531
3,4,100ms,'50\% light',?,77,17,453.132959,298.346442,0.20538,0.134412,0.513577,0.486768,0.175222,0.148387
3,4,100ms,'50\% light',?,78,17,453.275862,298.478927,0.208243,0.137426,0.530798,0.503764,0.174437,0.147368
3,4,100ms,'50\% light',?,79,17,452.852552,298.189036,0.206701,0.135668,0.545559,0.518307,0.17219,0.144921
3,4,100ms,'50\% light',?,80,17,452.980952,298.219048,0.207633,0.137591,0.561213,0.534117,0.170628,0.143516
3,4,100ms,'50\% light',?,81,17,453.219653,298.225434,0.209291,0.138487,0.578616,0.552056,0.164852,0.138237
3,4,100ms,'50\% light',?,82,17,452.934866,298.41954,0.208351,0.13744,0.584512,0.557469,0.165132,0.138069
3,4,100ms,'50\% light',?,83,17,453.083495,298.623301,0.209929,0.138764,0.596222,0.569059,0.16363,0.136442
3,4,100ms,'50\% light',?,84,17,453.052124,298.980695,0.209037,0.137728,0.602941,0.57594,0.16093,0.133907
3,4,100ms,'50\% light',?,85,17,452.916667,298.120155,0.209471,0.138397,0.612473,0.585788,0.157922,0.131214
3,4,100ms,'50\% light',?,86,17,452.867961,298.291262,0.209125,0.138591,0.610473,0.583299,0.158896,0.131719
3,4,100ms,'50\% light',?,87,17,452.573333,298.998095,0.206468,0.136552,0.602611,0.575644,0.155587,0.128605
3,4,100ms,'50\% light',?,88,17,453.200378,298.901701,0.204993,0.13512,0.595027,0.56813,0.154741,0.127827
3,4,100ms,'50\% light',?,89,17,453.115312,299.412098,0.205126,0.134652,0.593673,0.567048,0.15169,0.125024
3,4,100ms,'50\% light',?,0,18,667.423242,304.324247,0.114328,0.03931,0.17335,0.14582,0.08227,0.054758
3,4,100ms,'50\% light',?,1,18,668.058908,304.744253,0.113036,0.038706,0.173016,0.145978,0.082449,0.055419
3,4,100ms,'50\% light',?,2,18,668.169784,305.166906,0.112736,0.039206,0.173012,0.145996,0.082613,0.055619
3,4,100ms,'50\% light',?,3,18,667.850659,305.702782,0.112629,0.039355,0.173846,0.146763,0.083372,0.056311
3,4,100ms,'50\% light',?,4,18,668.031884,305.789855,0.112084,0.039442,0.172731,0.145997,0.082529,0.055799
3,4,100ms,'50\% light',?,5,18,667.985465,305.824128,0.111943,0.040395,0.172661,0.145715,0.082623,0.05569
3,4,100ms,'50\% light',?,6,18,668.380814,305.790698,0.111698,0.03939,0.174188,0.148075,0.082656,0.056505
3,4,100ms,'50\% light',?,7,18,668.462665,306.590044,0.111637,0.039657,0.175209,0.148524,0.082925,0.056267
3,4,100ms,'50\% light',?,8,18,668.781659,306.262009,0.111382,0.039781,0.176237,0.149695,0.082673,0.056126
3,4,100ms,'50\% light',?,9,18,668.889374,305.983988,0.111553,0.04056,0.176806,0.15018,0.082713,0.056114
3,4,100ms,'50\% light',?,10,18,669.24924,306.74924,0.113767,0.042334,0.198973,0.172143,0.082276,0.055459
3,4,100ms,'50\% light',?,11,18,668.937117,306.386503,0.114164,0.043108,0.198056,0.171122,0.082363,0.055456
3,4,100ms,'50\% light',?,12,18,668.772657,307.626728,0.113651,0.043007,0.171016,0.144699,0.088326,0.062006
3,4,100ms,'50\% light',?,13,18,667.989097,307.646417,0.113585,0.042749,0.149488,0.122809,0.093984,0.06732
3,4,100ms,'50\% light',?,14,18,667.706065,308.099533,0.113098,0.042461,0.124467,0.097959,0.098614,0.072073
3,4,100ms,'50\% light',?,15,18,667.317512,308.312602,0.114583,0.044154,0.130785,0.104278,0.101361,0.074873
3,4,100ms,'50\% light',?,16,18,667.2578,308.45156,0.114645,0.044375,0.132926,0.106334,0.103046,0.07648
3,4,100ms,'50\% light',?,17,18,666.794745,308.252874,0.114562,0.044724,0.122303,0.09565,0.10541,0.078777
3,4,100ms,'50\% light',?,18,18,666.043697,307.877311,0.115681,0.045515,0.120385,0.094058,0.105686,0.079352
3,4,100ms,'50\% light',?,19,18,665.20654,308.26506,0.116815,0.046061,0.124008,0.097429,0.105473,0.07889
3,4,100ms,'50\% light',?,20,18,664.780316,308.202109,0.118769,0.047523,0.143792,0.117153,0.105319,0.07867
3,4,100ms,'50\% light',?,21,18,664.310225,308.112652,0.118146,0.047329,0.142118,0.115195,0.104494,0.077572
3,4,100ms,'50\% light',?,22,18,663.253097,308.182301,0.118816,0.048354,0.136605,0.109765,0.1046,0.077783
3,4,100ms,'50\% light',?,23,18,662.732143,308.105357,0.118966,0.048403,0.135695,0.109143,0.10465,0.078101
3,4,100ms,'50\% light',?,24,18,662.581522,308.023551,0.119436,0.048966,0.137541,0.111118,0.104286,0.077879
3,4,100ms,'50\% light',?,25,18,662.803636,307.823636,0.120419,0.049699,0.157964,0.130976,0.10453,0.077556
3,4,100ms,'50\% light',?,26,18,662.746429,307.057143,0.119585,0.049056,0.154157,0.127688,0.103753,0.07727
3,4,100ms,'50\% light',?,27,18,662.355963,307.812844,0.120522,0.0502,0.144168,0.117595,0.104063,0.07751
3,4,100ms,'50\% light',?,28,18,661.941284,307.029358,0.120661,0.050301,0.143303,0.116516,0.104651,0.077882
3,4,100ms,'50\% light',?,29,18,661.066914,307.230483,0.121271,0.05075,0.143753,0.117486,0.104283,0.07803
3,4,100ms,'50\% light',?,30,18,661.937843,306.314442,0.121279,0.051421,0.161776,0.13581,0.10438,0.078405
3,4,100ms,'50\% light',?,31,18,661.785455,306.956364,0.120886,0.050792,0.157889,0.131367,0.104363,0.077851
3,4,100ms,'50\% light',?,32,18,661.798561,307.271583,0.120066,0.049521,0.145719,0.119635,0.104362,0.078273
3,4,100ms,'50\% light',?,33,18,662.281139,306.902135,0.11966,0.049178,0.14129,0.114891,0.103907,0.077528
3,4,100ms,'50\% light',?,34,18,662.5,306.688172,0.120028,0.050716,0.14146,0.114763,0.104146,0.077466
3,4,100ms,'50\% light',?,35,18,662.728395,306.828924,0.11965,0.049617,0.156038,0.130204,0.103848,0.077967
3,4,100ms,'50\% light',?,36,18,663.228873,306.838028,0.119397,0.049695,0.15247,0.125978,0.103901,0.077399
3,4,100ms,'50\% light',?,37,18,663.046429,307.548214,0.119808,0.050193,0.142859,0.116101,0.104239,0.077503
3,4,100ms,'50\% light',?,38,18,663.424779,306.782301,0.119401,0.04939,0.140643,0.113822,0.103277,0.076468
3,4,100ms,'50\% light',?,39,18,663.387211,307.122558,0.119271,0.049531,0.140158,0.113755,0.102392,0.075994
3,4,100ms,'50\% light',?,40,18,662.595486,306.751736,0.118795,0.0494,0.156491,0.129722,0.102827,0.07607
3,4,100ms,'50\% light',?,41,18,662.321181,306.838542,0.118734,0.049055,0.150858,0.124131,0.102603,0.075874
3,4,100ms,'50\% light',?,42,18,661.538462,306.854895,0.118987,0.049635,0.140735,0.114338,0.102735,0.07635
3,4,100ms,'50\% light',?,43,18,661.001748,306.945804,0.11899,0.04929,0.138203,0.111736,0.102866,0.076406
3,4,100ms,'50\% light',?,44,18,661.121739,306.90087,0.119335,0.049359,0.137571,0.111419,0.102446,0.076284
3,4,100ms,'50\% light',?,45,18,661.933105,306.308748,0.119847,0.049669,0.154823,0.127833,0.102389,0.075402
3,4,100ms,'50\% light',?,46,18,662.008666,306.639515,0.119892,0.048808,0.146545,0.119713,0.102121,0.075278
3,4,100ms,'50\% light',?,47,18,662.175258,306.09622,0.1197,0.049786,0.133564,0.106871,0.102654,0.075954
3,4,100ms,'50\% light',?,48,18,663.04021,306.314685,0.120375,0.049623,0.131043,0.104371,0.1021,0.075394
3,4,100ms,'50\% light',?,49,18,662.48542,306.440823,0.119988,0.048814,0.129854,0.103167,0.101142,0.074447
3,4,100ms,'50\% light',?,50,18,662.743197,306.256803,0.121052,0.048788,0.145614,0.118705,0.101542,0.07462
3,4,100ms,'50\% light',?,51,18,662.730835,305.834753,0.121105,0.048956,0.139975,0.11305,0.100778,0.073827
3,4,100ms,'50\% light',?,52,18,663.376054,305.812816,0.120682,0.04938,0.1288,0.102264,0.100843,0.07426
3,4,100ms,'50\% light',?,53,18,662.721754,305.473862,0.120588,0.048259,0.126697,0.099395,0.101378,0.074055
3,4,100ms,'50\% light',?,54,18,662.436455,305.685619,0.120399,0.048156,0.127623,0.100317,0.098919,0.071588
3,4,100ms,'50\% light',?,55,18,662.373311,306.429054,0.121247,0.048698,0.146105,0.118893,0.0988,0.071555
3,4,100ms,'50\% light',?,56,18,662.423529,306.112605,0.120563,0.04894,0.139157,0.11213,0.098741,0.071683
3,4,100ms,'50\% light',?,57,18,662.420792,305.861386,0.119572,0.047272,0.124933,0.097784,0.099495,0.072313
3,4,100ms,'50\% light',?,58,18,662.291667,305.9,0.119664,0.048209,0.124002,0.096952,0.098578,0.071513
3,4,100ms,'50\% light',?,59,18,661.916118,305.643092,0.119251,0.047761,0.124946,0.098145,0.097723,0.070883
3,4,100ms,'50\% light',?,60,18,662.176471,306.196639,0.120448,0.048632,0.147735,0.120875,0.098828,0.071952
3,4,100ms,'50\% light',?,61,18,662.140234,306.178631,0.119753,0.04824,0.141407,0.114465,0.099061,0.072104
3,4,100ms,'50\% light',?,62,18,662.159468,305.903654,0.119513,0.047983,0.129195,0.102425,0.099592,0.072802
3,4,100ms,'50\% light',?,63,18,662.188648,306.018364,0.119809,0.04863,0.128411,0.101399,0.099685,0.072652
3,4,100ms,'50\% light',?,64,18,662.701667,305.748333,0.120002,0.04842,0.130091,0.103233,0.098947,0.07205
3,4,100ms,'50\% light',?,65,18,662.863333,305.618333,0.121641,0.048936,0.150739,0.123276,0.099934,0.072457
3,4,100ms,'50\% light',?,66,18,663.028333,306.001667,0.12145,0.048456,0.143296,0.116013,0.099951,0.072637
3,4,100ms,'50\% light',?,67,18,662.625828,305.991722,0.12102,0.048826,0.130377,0.103497,0.101052,0.074179
3,4,100ms,'50\% light',?,68,18,662.611296,305.983389,0.120926,0.048069,0.128648,0.101375,0.10016,0.072865
3,4,100ms,'50\% light',?,69,18,661.837521,305.661642,0.121077,0.048121,0.131353,0.104322,0.100703,0.073637
3,4,100ms,'50\% light',?,70,18,661.666105,306.193929,0.121018,0.048952,0.133559,0.106455,0.099526,0.072411
3,4,100ms,'50\% light',?,71,18,661.22597,306.123103,0.120936,0.049417,0.137337,0.110162,0.098712,0.07153
3,4,100ms,'50\% light',?,72,18,660.272109,306.389456,0.121216,0.049443,0.142327,0.115474,0.098361,0.071486
3,4,100ms,'50\% light',?,73,18,659.658744,306.696095,0.121077,0.049265,0.149133,0.122104,0.097241,0.070205
3,4,100ms,'50\% light',?,74,18,659.83816,306.71891,0.121251,0.04946,0.159943,0.133241,0.096146,0.069444
3,4,100ms,'50\% light',?,75,18,659.904202,306.247059,0.120796,0.050034,0.170951,0.143988,0.093803,0.06683
3,4,100ms,'50\% light',?,76,18,660.861204,306.578595,0.120509,0.049227,0.180276,0.153192,0.091791,0.064695
3,4,100ms,'50\% light',?,77,18,660.412646,306.853577,0.120724,0.049472,0.189601,0.16276,0.091018,0.06417
3,4,100ms,'50\% light',?,78,18,661.19263,307.162479,0.120839,0.049238,0.198398,0.171681,0.089641,0.06291
3,4,100ms,'50\% light',?,79,18,660.590985,307.427379,0.120855,0.049468,0.205997,0.178899,0.089701,0.062604
3,4,100ms,'50\% light',?,80,18,660.386023,307.663894,0.120921,0.04934,0.21127,0.184523,0.088954,0.062195
3,4,100ms,'50\% light',?,81,18,660.301824,307.946932,0.120994,0.048755,0.21483,0.187657,0.088287,0.061118
3,4,100ms,'50\% light',?,82,18,660.107261,307.9967,0.120971,0.049322,0.217287,0.190641,0.087215,0.060558
3,4,100ms,'50\% light',?,83,18,660.829228,308.261084,0.120754,0.048922,0.220093,0.193172,0.086798,0.059875
3,4,100ms,'50\% light',?,84,18,660.69168,308.311582,0.120367,0.048622,0.220836,0.193866,0.085586,0.058617
3,4,100ms,'50\% light',?,85,18,660.594203,307.603865,0.119748,0.048095,0.220077,0.193678,0.084723,0.05831
3,4,100ms,'50\% light',?,86,18,660.88443,307.916533,0.119315,0.047923,0.221478,0.195014,0.084319,0.057851
3,4,100ms,'50\% light',?,87,18,660.512,308.0448,0.11887,0.048363,0.221672,0.195311,0.083808,0.057435
3,4,100ms,'50\% light',?,88,18,660.810594,307.929374,0.118585,0.048088,0.222038,0.19538,0.083551,0.056894
3,4,100ms,'50\% light',?,89,18,660.4112,308.6864,0.11832,0.047731,0.222472,0.195861,0.083062,0.056449
3,4,100ms,'50\% light',?,0,19,808.190283,341.619433,0.132763,0.059251,0.317183,0.290965,0.12384,0.097657
3,4,100ms,'50\% light',?,1,19,808.919028,341.987854,0.131406,0.060289,0.31699,0.29096,0.12516,0.099159
3,4,100ms,'50\% light',?,2,19,808.988235,342.329412,0.12963,0.058541,0.30941,0.283466,0.123827,0.097924
3,4,100ms,'50\% light',?,3,19,809.452381,343.035714,0.129515,0.058629,0.313854,0.287655,0.123547,0.09738
3,4,100ms,'50\% light',?,4,19,809.685259,343.223108,0.129596,0.059065,0.314717,0.289472,0.122519,0.0973
3,4,100ms,'50\% light',?,5,19,809.838057,343.194332,0.12974,0.060175,0.317522,0.291466,0.122687,0.09666
3,4,100ms,'50\% light',?,6,19,809.919355,343.141129,0.129374,0.060268,0.322304,0.296614,0.121307,0.095653
3,4,100ms,'50\% light',?,7,19,809.873518,344.513834,0.128565,0.059743,0.319405,0.293679,0.122357,0.096658
3,4,100ms,'50\% light',?,8,19,809.784553,343.96748,0.129731,0.060705,0.324488,0.298703,0.124261,0.098514
3,4,100ms,'50\% light',?,9,19,810.080645,344.495968,0.129319,0.060388,0.325598,0.299639,0.125395,0.099476
3,4,100ms,'50\% light',?,10,19,809.773279,346.032389,0.12991,0.06091,0.342489,0.31645,0.124479,0.098471
3,4,100ms,'50\% light',?,11,19,809.374486,345.831276,0.130596,0.061219,0.347577,0.321904,0.122369,0.096736
3,4,100ms,'50\% light',?,12,19,809.670833,346.4625,0.131206,0.062746,0.356379,0.330735,0.122448,0.096835
3,4,100ms,'50\% light',?,13,19,809.48374,346.162602,0.129688,0.060329,0.34756,0.321854,0.128223,0.102547
3,4,100ms,'50\% light',?,14,19,809.385542,346.903614,0.128355,0.060143,0.311801,0.286066,0.142419,0.116716
3,4,100ms,'50\% light',?,15,19,809.48249,346.529183,0.126145,0.058195,0.281538,0.255788,0.160261,0.134543
3,4,100ms,'50\% light',?,16,19,809.724138,346.007663,0.124955,0.057272,0.26859,0.242947,0.160881,0.13527
3,4,100ms,'50\% light',?,17,19,809.572519,345.248092,0.124903,0.056942,0.273208,0.247717,0.158273,0.132813
3,4,100ms,'50\% light',?,18,19,809.614504,345.030534,0.125041,0.057154,0.273243,0.247843,0.156489,0.131117
3,4,100ms,'50\% light',?,19,19,809.708333,345.424242,0.124627,0.056385,0.27014,0.24468,0.154147,0.12872
3,4,100ms,'50\% light',?,20,19,810.034884,345.968992,0.126593,0.057695,0.294396,0.26888,0.154674,0.129178
3,4,100ms,'50\% light',?,21,19,809.627451,346.12549,0.126998,0.058213,0.290867,0.26533,0.153225,0.12771
3,4,100ms,'50\% light',?,22,19,809.573077,346.280769,0.125854,0.056939,0.281087,0.255432,0.153835,0.128212
3,4,100ms,'50\% light',?,23,19,809.580153,346.293893,0.125529,0.0574,0.280819,0.255451,0.151927,0.126587
3,4,100ms,'50\% light',?,24,19,809.78626,346.324427,0.125405,0.057749,0.275951,0.250226,0.152125,0.126441
3,4,100ms,'50\% light',?,25,19,809.805344,346.259542,0.125555,0.057958,0.287967,0.262358,0.151045,0.125464
3,4,100ms,'50\% light',?,26,19,809.699219,345.695313,0.126316,0.058446,0.280589,0.254837,0.151793,0.126079
3,4,100ms,'50\% light',?,27,19,809.838462,345.823077,0.125773,0.057699,0.273555,0.247868,0.151822,0.126162
3,4,100ms,'50\% light',?,28,19,809.462745,344.94902,0.12643,0.058863,0.270023,0.244272,0.155503,0.129791
3,4,100ms,'50\% light',?,29,19,809.583969,345.374046,0.124766,0.057835,0.26674,0.241466,0.150282,0.125038
3,4,100ms,'50\% light',?,30,19,809.590551,344.69685,0.126693,0.058646,0.2872,0.261965,0.147078,0.121875
3,4,100ms,'50\% light',?,31,19,809.321569,344.960784,0.126565,0.058583,0.28299,0.257531,0.145833,0.120407
3,4,100ms,'50\% light',?,32,19,809.29845,344.949612,0.1261,0.057665,0.270407,0.245066,0.148174,0.12286
3,4,100ms,'50\% light',?,33,19,809.372093,344.426357,0.125434,0.057371,0.25987,0.234284,0.144095,0.11855
3,4,100ms,'50\% light',?,34,19,809.661479,343.88716,0.125571,0.057601,0.257563,0.231898,0.150198,0.12457
3,4,100ms,'50\% light',?,35,19,809.671937,343.794466,0.126942,0.059471,0.28423,0.258795,0.138897,0.113476
3,4,100ms,'50\% light',?,36,19,809.749004,343.649402,0.127136,0.058755,0.281222,0.256041,0.137315,0.112148
3,4,100ms,'50\% light',?,37,19,809.324324,343.945946,0.125269,0.057658,0.2624,0.236908,0.147671,0.122212
3,4,100ms,'50\% light',?,38,19,809.382239,342.934363,0.125196,0.057528,0.257986,0.232442,0.14747,0.121967
3,4,100ms,'50\% light',?,39,19,809.381132,343.381132,0.123996,0.056681,0.255464,0.229799,0.144282,0.118647
3,4,100ms,'50\% light',?,40,19,809.333333,343.062016,0.125319,0.057465,0.284611,0.259056,0.139739,0.114214
3,4,100ms,'50\% light',?,41,19,809.200772,343.146718,0.125005,0.057432,0.291659,0.265827,0.134388,0.108582
3,4,100ms,'50\% light',?,42,19,809.262548,342.880309,0.12483,0.0578,0.275951,0.250234,0.138758,0.113072
3,4,100ms,'50\% light',?,43,19,808.972868,342.848837,0.124914,0.058055,0.264487,0.239257,0.141072,0.115856
3,4,100ms,'50\% light',?,44,19,809.18251,343.376426,0.123964,0.05679,0.263364,0.238291,0.139026,0.11397
3,4,100ms,'50\% light',?,45,19,809.388235,342.698039,0.126675,0.058732,0.299712,0.273908,0.132255,0.106486
3,4,100ms,'50\% light',?,46,19,809.2,342.792157,0.126726,0.058815,0.304026,0.278163,0.132587,0.106751
3,4,100ms,'50\% light',?,47,19,808.911197,342.370656,0.12585,0.057727,0.279547,0.25377,0.135073,0.109326
3,4,100ms,'50\% light',?,48,19,809.530534,342.980916,0.125406,0.056856,0.267185,0.241491,0.137585,0.111921
3,4,100ms,'50\% light',?,49,19,809.184615,342.957692,0.125701,0.05769,0.261849,0.236084,0.138302,0.11257
3,4,100ms,'50\% light',?,50,19,809.189189,342.648649,0.127459,0.058045,0.295942,0.27035,0.13363,0.108057
3,4,100ms,'50\% light',?,51,19,809.15,342.561538,0.127644,0.05798,0.303038,0.277248,0.131037,0.105272
3,4,100ms,'50\% light',?,52,19,809.653992,342.43346,0.126976,0.056631,0.284185,0.258044,0.134464,0.108355
3,4,100ms,'50\% light',?,53,19,808.969466,341.992366,0.127258,0.056816,0.275197,0.249642,0.1381,0.112563
3,4,100ms,'50\% light',?,54,19,809.042308,341.8,0.127541,0.057722,0.268774,0.243158,0.137469,0.11187
3,4,100ms,'50\% light',?,55,19,808.945736,341.767442,0.128225,0.057594,0.29991,0.273724,0.136866,0.110719
3,4,100ms,'50\% light',?,56,19,808.926641,341.830116,0.127968,0.057667,0.302175,0.276126,0.135765,0.109749
3,4,100ms,'50\% light',?,57,19,809.007634,341.198473,0.127189,0.057888,0.291118,0.265192,0.133819,0.107934
3,4,100ms,'50\% light',?,58,19,808.862595,341.019084,0.126976,0.058124,0.280989,0.254986,0.136629,0.110656
3,4,100ms,'50\% light',?,59,19,808.490637,340.344569,0.125879,0.056245,0.275902,0.25009,0.135712,0.109935
3,4,100ms,'50\% light',?,60,19,808.8327,340.741445,0.126862,0.057265,0.311038,0.285692,0.128542,0.103209
3,4,100ms,'50\% light',?,61,19,808.588015,340.550562,0.12601,0.056068,0.312009,0.286146,0.134861,0.109018
3,4,100ms,'50\% light',?,62,19,808.648855,340.916031,0.126775,0.057351,0.298937,0.272989,0.142778,0.116848
3,4,100ms,'50\% light',?,63,19,808.626923,340.911538,0.126888,0.057828,0.287948,0.262043,0.143008,0.117118
3,4,100ms,'50\% light',?,64,19,808.622137,340.98855,0.126964,0.057676,0.284435,0.258656,0.142148,0.116391
3,4,100ms,'50\% light',?,65,19,808.391791,341.25,0.127363,0.056793,0.310484,0.284285,0.137492,0.111314
3,4,100ms,'50\% light',?,66,19,808.818868,341.335849,0.127613,0.05726,0.306119,0.280028,0.137842,0.11176
3,4,100ms,'50\% light',?,67,19,808.516981,342.05283,0.127309,0.056424,0.293154,0.267345,0.141946,0.116147
